,accept_coupon,coupon,bar,coffee,carry-out,restaurant(<$20),restaurant($20-$50),expire_1d,is_male,below_21,bw_21to25,bw_26to30,bw_31to35,bw_36to40,bw_41to45,bw_46to49,above_50,single,unmarried_couple,married,divorce,widow,has_children,some_high_school,high_school,some_college,associates,bachelors,graduate,occupation,income,destination_home,destination_work,destination_not_urgent,passanger_alone,passanger_friz,passanger_kid,passanger_partner,is_rainy,is_snowy,is_sunny,is_freeze,is_cold,is_warm,t07AM,t10AM,t02PM,t06PM,t10PM,distance,direction_same
105,1,Bar,2.0,4.0,3.0,2.0,1.0,True,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Student,62499.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,25.0,0
106,0,Restaurant(20-50),2.0,4.0,3.0,2.0,1.0,True,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Student,62499.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,15.0,0
107,1,Carry out & Take away,2.0,4.0,3.0,2.0,1.0,False,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Student,62499.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
108,1,Restaurant(<20),2.0,4.0,3.0,2.0,1.0,True,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Student,62499.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5.0,0
109,1,Coffee House,2.0,4.0,3.0,2.0,1.0,False,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Student,62499.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,15.0,0
110,1,Restaurant(<20),0.0,1.0,4.0,3.0,0.0,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,0
111,1,Coffee House,0.0,1.0,4.0,3.0,0.0,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
112,1,Carry out & Take away,0.0,1.0,4.0,3.0,0.0,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
113,1,Coffee House,0.0,1.0,4.0,3.0,0.0,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
114,1,Coffee House,0.0,1.0,4.0,3.0,0.0,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
115,1,Restaurant(<20),0.0,1.0,4.0,3.0,0.0,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,15.0,0
116,1,Carry out & Take away,0.0,1.0,4.0,3.0,0.0,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,15.0,0
117,1,Restaurant(<20),0.0,1.0,4.0,3.0,0.0,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
118,1,Carry out & Take away,0.0,1.0,4.0,3.0,0.0,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
119,0,Bar,0.0,1.0,4.0,3.0,0.0,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
120,1,Restaurant(<20),0.0,1.0,4.0,3.0,0.0,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5.0,0
121,1,Restaurant(<20),0.0,1.0,4.0,3.0,0.0,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,15.0,0
122,0,Coffee House,0.0,1.0,4.0,3.0,0.0,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,15.0,0
123,0,Bar,0.0,1.0,4.0,3.0,0.0,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0,1
124,0,Restaurant(20-50),0.0,1.0,4.0,3.0,0.0,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,15.0,0
125,0,Coffee House,0.0,1.0,4.0,3.0,0.0,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
126,0,Coffee House,0.0,1.0,4.0,3.0,0.0,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,25.0,0
127,0,Bar,0.0,1.0,4.0,3.0,0.0,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,25.0,0
128,0,Restaurant(20-50),0.0,1.0,4.0,3.0,0.0,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,15.0,0
129,0,Carry out & Take away,0.0,1.0,4.0,3.0,0.0,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
130,1,Restaurant(<20),0.0,1.0,4.0,3.0,0.0,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5.0,0
131,0,Coffee House,0.0,1.0,4.0,3.0,0.0,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Unemployed,74999.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,15.0,0
132,1,Restaurant(<20),4.0,4.0,4.0,4.0,4.0,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,0
133,0,Coffee House,4.0,4.0,4.0,4.0,4.0,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
134,1,Bar,4.0,4.0,4.0,4.0,4.0,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
135,0,Carry out & Take away,4.0,4.0,4.0,4.0,4.0,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
136,1,Coffee House,4.0,4.0,4.0,4.0,4.0,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,5.0,0
137,0,Coffee House,4.0,4.0,4.0,4.0,4.0,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
138,1,Coffee House,4.0,4.0,4.0,4.0,4.0,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
139,1,Restaurant(<20),4.0,4.0,4.0,4.0,4.0,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
140,0,Coffee House,4.0,4.0,4.0,4.0,4.0,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
141,0,Restaurant(<20),4.0,4.0,4.0,4.0,4.0,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,15.0,0
142,0,Coffee House,4.0,4.0,4.0,4.0,4.0,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,0
143,1,Carry out & Take away,4.0,4.0,4.0,4.0,4.0,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,15.0,0
144,0,Coffee House,4.0,4.0,4.0,4.0,4.0,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5.0,0
145,1,Bar,4.0,4.0,4.0,4.0,4.0,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0,1
146,1,Restaurant(20-50),4.0,4.0,4.0,4.0,4.0,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,15.0,0
147,0,Coffee House,4.0,4.0,4.0,4.0,4.0,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
148,0,Coffee House,4.0,4.0,4.0,4.0,4.0,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,25.0,0
149,1,Bar,4.0,4.0,4.0,4.0,4.0,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,25.0,0
150,1,Restaurant(20-50),4.0,4.0,4.0,4.0,4.0,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,15.0,0
151,0,Carry out & Take away,4.0,4.0,4.0,4.0,4.0,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
152,1,Restaurant(<20),4.0,4.0,4.0,4.0,4.0,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5.0,0
153,0,Coffee House,4.0,4.0,4.0,4.0,4.0,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Healthcare Support,49999.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,15.0,0
154,1,Restaurant(<20),0.0,2.0,3.0,2.0,1.0,True,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,0
155,1,Coffee House,0.0,2.0,3.0,2.0,1.0,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
156,0,Bar,0.0,2.0,3.0,2.0,1.0,True,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
157,1,Carry out & Take away,0.0,2.0,3.0,2.0,1.0,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
158,1,Coffee House,0.0,2.0,3.0,2.0,1.0,True,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,5.0,0
159,1,Coffee House,0.0,2.0,3.0,2.0,1.0,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
160,1,Coffee House,0.0,2.0,3.0,2.0,1.0,True,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
161,1,Restaurant(<20),0.0,2.0,3.0,2.0,1.0,True,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
162,1,Coffee House,0.0,2.0,3.0,2.0,1.0,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
163,1,Restaurant(<20),0.0,2.0,3.0,2.0,1.0,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,15.0,0
164,1,Coffee House,0.0,2.0,3.0,2.0,1.0,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,0
165,1,Carry out & Take away,0.0,2.0,3.0,2.0,1.0,True,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,15.0,0
166,1,Coffee House,0.0,2.0,3.0,2.0,1.0,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
167,1,Bar,0.0,2.0,3.0,2.0,1.0,True,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,25.0,0
168,1,Restaurant(20-50),0.0,2.0,3.0,2.0,1.0,True,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,15.0,0
169,1,Carry out & Take away,0.0,2.0,3.0,2.0,1.0,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
170,1,Restaurant(<20),0.0,2.0,3.0,2.0,1.0,True,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Healthcare Practitioners & Technical,37499.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5.0,0
171,1,Restaurant(<20),1.0,0.0,4.0,2.0,1.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,0
172,0,Coffee House,1.0,0.0,4.0,2.0,1.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
173,0,Bar,1.0,0.0,4.0,2.0,1.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
174,1,Carry out & Take away,1.0,0.0,4.0,2.0,1.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
175,0,Coffee House,1.0,0.0,4.0,2.0,1.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,5.0,0
176,0,Coffee House,1.0,0.0,4.0,2.0,1.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
177,0,Coffee House,1.0,0.0,4.0,2.0,1.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
178,1,Restaurant(<20),1.0,0.0,4.0,2.0,1.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
179,0,Coffee House,1.0,0.0,4.0,2.0,1.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
180,1,Restaurant(<20),1.0,0.0,4.0,2.0,1.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,15.0,0
181,0,Coffee House,1.0,0.0,4.0,2.0,1.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,0
182,1,Carry out & Take away,1.0,0.0,4.0,2.0,1.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,15.0,0
183,0,Coffee House,1.0,0.0,4.0,2.0,1.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5.0,0
184,1,Bar,1.0,0.0,4.0,2.0,1.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0,1
185,0,Restaurant(20-50),1.0,0.0,4.0,2.0,1.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,15.0,0
186,0,Coffee House,1.0,0.0,4.0,2.0,1.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
187,0,Coffee House,1.0,0.0,4.0,2.0,1.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,25.0,0
188,0,Bar,1.0,0.0,4.0,2.0,1.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,25.0,0
189,1,Restaurant(20-50),1.0,0.0,4.0,2.0,1.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,15.0,0
190,1,Carry out & Take away,1.0,0.0,4.0,2.0,1.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
191,1,Restaurant(<20),1.0,0.0,4.0,2.0,1.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5.0,0
192,0,Coffee House,1.0,0.0,4.0,2.0,1.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sales & Related,112500.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,15.0,0
193,1,Restaurant(<20),2.0,2.0,2.0,2.0,2.0,True,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.0,0
194,1,Coffee House,2.0,2.0,2.0,2.0,2.0,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
195,1,Carry out & Take away,2.0,2.0,2.0,2.0,2.0,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
196,1,Coffee House,2.0,2.0,2.0,2.0,2.0,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
197,1,Coffee House,2.0,2.0,2.0,2.0,2.0,True,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
198,1,Restaurant(<20),2.0,2.0,2.0,2.0,2.0,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,15.0,0
199,1,Carry out & Take away,2.0,2.0,2.0,2.0,2.0,True,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,15.0,0
200,1,Coffee House,2.0,2.0,2.0,2.0,2.0,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,5.0,0
201,1,Restaurant(20-50),2.0,2.0,2.0,2.0,2.0,True,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,5.0,0
202,0,Bar,2.0,2.0,2.0,2.0,2.0,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,5.0,0
203,1,Coffee House,2.0,2.0,2.0,2.0,2.0,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,15.0,0
204,1,Restaurant(<20),2.0,2.0,2.0,2.0,2.0,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,5.0,0
205,1,Bar,2.0,2.0,2.0,2.0,2.0,True,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,15.0,0
206,1,Bar,2.0,2.0,2.0,2.0,2.0,True,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0,1
207,1,Restaurant(20-50),2.0,2.0,2.0,2.0,2.0,True,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,15.0,0
208,0,Coffee House,2.0,2.0,2.0,2.0,2.0,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
209,1,Coffee House,2.0,2.0,2.0,2.0,2.0,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Management,99999.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,25.0,0
